Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
497-36-0989,A,Mumbai,Normal,Male,Fashion accessories,51.94,3.0,7.791,163.611,2/15/2019,15:21:00,Cash,155.82,4.761904762,7.791,7.9
152-68-2907,C,Delhi,Normal,Male,Food and beverages,52.2,3.0,7.83,164.43,2/15/2019,13:30:00,Cash,156.6,4.761904762,7.83,9.5
319-71-1429,A,Delhi,Normal,Male,Food and beverages,52.2,3.0,7.83,164.43,2/15/2019,13:30:00,Cash,156.6,4.761904762,7.83,9.5
986-23-2668,A,Delhi,Normal,Male,Food and beverages,52.2,3.0,7.83,164.43,2/15/2019,13:30:00,Cash,156.6,4.761904762,7.83,9.5
286-62-6248,C,Mumbai,Normal,Male,Fashion accessories,39.21,4.0,7.842,164.682,1/16/2019,20:03:00,Cash,156.84,4.761904762,7.842,9.0
369-67-6901,B,Mumbai,Normal,Male,Fashion accessories,39.21,4.0,7.842,164.682,1/16/2019,20:03:00,Cash,156.84,4.761904762,7.842,9.0
902-30-7682,A,Mumbai,Normal,Male,Food and beverages,39.21,4.0,7.842,164.682,1/16/2019,20:03:00,Ewallet,156.84,4.761904762,7.842,9.0
284-16-7974,C,Mumbai,Normal,Male,Food and beverages,39.21,4.0,7.842,164.682,1/16/2019,20:03:00,Cash,156.84,4.761904762,7.842,9.0
278-86-2735,C,Delhi,Normal,Female,Food and beverages,52.34,3.0,7.851,164.871,3/27/2019,14:03:00,Cash,157.02,4.761904762,7.851,9.2
827-39-2001,A,Delhi,Normal,Female,Food and beverages,52.34,3.0,7.851,164.871,3/27/2019,14:03:00,Cash,157.02,4.761904762,7.851,9.2
676-61-4491,A,Delhi,Normal,Female,Food and beverages,52.34,3.0,7.851,164.871,3/27/2019,14:03:00,Ewallet,157.02,4.761904762,7.851,9.2
665-63-9737,C,Mumbai,Normal,Male,Fashion accessories,52.42,3.0,7.863,165.123,2/27/2019,17:36:00,Cash,157.26,4.761904762,7.863,7.5
924-22-9876,B,Mumbai,Normal,Male,Food and beverages,52.42,3.0,7.863,165.123,2/27/2019,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5
464-18-8322,C,Hyderabad,Normal,Male,Fashion accessories,52.42,3.0,7.863,165.123,2/27/2019,17:36:00,Cash,157.26,4.761904762,7.863,
139-52-2867,C,Hyderabad,Normal,Male,Fashion accessories,22.51,7.0,7.8785,165.4485,2/13/2019,10:50:00,Credit card,157.57,4.761904762,7.8785,4.8
135-13-8269,C,Mumbai,Member,Female,Food and beverages,78.88,2.0,7.888,165.648,1/26/2019,16:04:00,Cash,157.76,4.761904762,7.888,9.1
345-92-3004,B,Mumbai,Member,Female,Food and beverages,78.88,2.0,7.888,165.648,1/26/2019,16:04:00,Cash,157.76,4.761904762,7.888,9.1
850-56-2725,B,Mumbai,Member,Female,Food and beverages,78.88,2.0,7.888,165.648,1/26/2019,16:04:00,Cash,157.76,4.761904762,7.888,9.1
867-47-1948,C,Mumbai,Normal,Female,Food and beverages,15.8,10.0,7.9,165.9,43709,12:07:00,Cash,158.0,4.761904762,7.9,7.8
199-75-8169,A,Delhi,Member,Male,Sports and travel,15.81,10.0,7.905,166.005,43619,12:27:00,Credit card,158.1,4.761904762,7.905,8.6
773-96-8871,A,Delhi,Normal,Male,Food and beverages,52.75,3.0,7.9125,166.1625,3/23/2019,10:16:00,Ewallet,158.25,4.761904762,7.9125,9.3
865-92-6136,A,Mumbai,Normal,Male,Food and beverages,52.75,3.0,7.9125,166.1625,3/23/2019,10:16:00,Ewallet,158.25,4.761904762,7.9125,9.3
414-12-7047,B,Mumbai,Normal,Male,Food and beverages,19.79,8.0,7.916,166.236,1/18/2019,12:04:00,Cash,158.32,4.761904762,7.916,8.7
982-24-8731,A,Mumbai,Normal,Male,Food and beverages,19.79,8.0,7.916,166.236,1/18/2019,12:04:00,Ewallet,158.32,4.761904762,7.916,8.7
919-35-6098,C,Mumbai,Normal,Male,Food and beverages,19.79,8.0,7.916,166.236,1/18/2019,12:04:00,Cash,158.32,4.761904762,7.916,8.7
877-22-3308,A,Mumbai,Member,Male,Food and beverages,15.87,10.0,7.935,166.635,3/13/2019,16:40:00,Cash,158.7,4.761904762,7.935,5.8
186-71-5196,A,Mumbai,Member,Female,Food and beverages,79.54,2.0,7.954,167.034,3/27/2019,16:30:00,Cash,159.08,4.761904762,7.954,6.2
621-46-8241,A,Delhi,Member,Male,Food and beverages,79.54,2.0,7.954,167.034,3/27/2019,16:30:00,Ewallet,159.08,4.761904762,7.954,6.2
690-94-7178,A,Hyderabad,Member,Male,Food and beverages,79.54,2.0,7.954,167.034,3/27/2019,16:30:00,Ewallet,159.08,4.761904762,7.954,
518-71-6847,B,Mumbai,Member,Male,Food and beverages,26.6,6.0,7.98,167.58,2/26/2019,15:10:00,Cash,159.6,4.761904762,7.98,4.9
680-37-1324,B,Mumbai,Member,Male,Food and beverages,26.6,6.0,7.98,167.58,2/26/2019,15:10:00,Ewallet,159.6,4.761904762,7.98,4.9
535-87-2043,B,Mumbai,Member,Male,Food and beverages,26.6,6.0,7.98,167.58,2/26/2019,15:10:00,Ewallet,159.6,4.761904762,7.98,
856-66-2701,C,Delhi,Member,Male,Food and beverages,53.3,3.0,7.995,167.895,1/25/2019,14:19:00,Cash,159.9,4.761904762,7.995,7.5
340-21-9136,C,Delhi,Member,Female,Sports and travel,40.05,4.0,8.01,168.21,1/25/2019,11:40:00,Cash,160.2,4.761904762,8.01,9.7
975-36-8245,A,Mumbai,Member,Male,Food and beverages,40.05,4.0,8.01,168.21,1/25/2019,11:40:00,Cash,160.2,4.761904762,8.01,9.7
247-84-2742,C,Delhi,Member,Female,Food and beverages,40.05,4.0,8.01,168.21,1/25/2019,11:40:00,Cash,160.2,4.761904762,8.01,9.7
870-54-3162,A,Mumbai,Normal,Male,Food and beverages,32.25,5.0,8.0625,169.3125,1/27/2019,13:26:00,Cash,161.25,4.761904762,8.0625,9.0
289-65-5721,B,Mumbai,Normal,Male,Fashion accessories,81.37,2.0,8.137,170.877,1/26/2019,19:28:00,Cash,162.74,4.761904762,8.137,6.5
641-50-7456,A,Mumbai,Normal,Male,Food and beverages,81.37,2.0,8.137,170.877,1/26/2019,19:28:00,Ewallet,162.74,4.761904762,8.137,6.5
548-56-3341,A,Delhi,Normal,Male,Electronic accessories,32.71,5.0,8.1775,171.7275,3/19/2019,11:30:00,Credit card,163.55,4.761904762,8.1775,9.9
831-07-6050,A,Delhi,Normal,Male,Electronic accessories,32.71,5.0,8.1775,171.7275,3/19/2019,11:30:00,Credit card,163.55,4.761904762,8.1775,9.9
848-42-2560,A,Mumbai,Normal,Female,Food and beverages,81.91,2.0,8.191,172.011,43588,17:43:00,Cash,163.82,4.761904762,8.191,7.8
329-62-1586,A,Delhi,Normal,Male,Food and beverages,54.67,3.0,8.2005,172.2105,1/21/2019,18:00:00,Cash,164.01,4.761904762,8.2005,8.6
777-11-4609,A,Delhi,Normal,Male,Food and beverages,54.67,3.0,8.2005,172.2105,1/21/2019,18:00:00,Credit card,164.01,4.761904762,8.2005,8.6
349-69-2778,A,Delhi,Normal,Male,Food and beverages,54.67,3.0,8.2005,172.2105,1/21/2019,18:00:00,Cash,164.01,4.761904762,8.2005,8.6
628-34-3388,C,Hyderabad,Normal,Male,Fashion accessories,27.38,6.0,8.214,172.494,43586,20:54:00,Credit card,164.28,4.761904762,8.214,7.9
900-76-8911,C,Hyderabad,Normal,Male,Fashion accessories,27.38,6.0,8.214,172.494,43586,20:54:00,Credit card,164.28,4.761904762,8.214,
444-88-6781,B,Mumbai,Member,Female,Food and beverages,54.84,3.0,8.226,172.746,2/20/2019,13:27:00,Cash,164.52,4.761904762,8.226,5.9
692-92-5582,B,Mumbai,Normal,Male,Food and beverages,54.84,3.0,8.226,172.746,2/20/2019,13:27:00,Credit card,164.52,4.761904762,8.226,5.9
238-60-7047,C,Mumbai,Normal,Female,Food and beverages,54.84,3.0,8.226,172.746,2/20/2019,13:27:00,Cash,164.52,4.761904762,8.226,5.9
272-27-9238,C,Mumbai,Normal,Female,Food and beverages,41.24,4.0,8.248,173.208,2/19/2019,16:23:00,Cash,164.96,4.761904762,8.248,7.1
480-20-1966,C,Hyderabad,Normal,Female,Food and beverages,41.24,4.0,8.248,173.208,2/19/2019,16:23:00,Cash,164.96,4.761904762,8.248,7.1
699-01-4164,C,Hyderabad,Normal,Male,Health and beauty,41.5,4.0,8.3,174.3,43802,19:58:00,Credit card,166.0,4.761904762,8.3,8.2
330-62-9257,A,Delhi,Normal,Male,Sports and travel,33.26,5.0,8.315,174.615,3/18/2019,16:10:00,Cash,166.3,4.761904762,8.315,4.2
485-30-8700,C,Delhi,Normal,Female,Sports and travel,33.26,5.0,8.315,174.615,3/18/2019,16:10:00,Credit card,166.3,4.761904762,8.315,4.2
925-46-3325,A,Delhi,Normal,Male,Sports and travel,33.26,5.0,8.315,174.615,3/18/2019,16:10:00,Cash,166.3,4.761904762,8.315,4.2
548-48-3156,A,Mumbai,Member,Female,Food and beverages,83.34,2.0,8.334,175.014,3/19/2019,13:37:00,Cash,166.68,4.761904762,8.334,7.6
782-18-3527,A,Delhi,Member,Male,Food and beverages,83.34,2.0,8.334,175.014,3/19/2019,13:37:00,Cash,166.68,4.761904762,8.334,7.6
756-93-1854,C,Hyderabad,Member,Female,Fashion accessories,83.35,2.0,8.335,175.035,43498,14:05:00,Cash,166.7,4.761904762,8.335,9.5
442-44-6497,C,Mumbai,Member,Male,Home and lifestyle,55.57,3.0,8.3355,175.0455,43678,11:42:00,Cash,166.71,4.761904762,8.3355,5.9
873-13-8404,C,Mumbai,Normal,Male,Home and lifestyle,55.57,3.0,8.3355,175.0455,43678,11:42:00,Cash,166.71,4.761904762,8.3355,5.9
733-33-4967,C,Hyderabad,Normal,Male,Electronic accessories,20.85,8.0,8.34,175.14,43527,19:17:00,Cash,166.8,4.761904762,8.34,6.3
751-33-7692,C,Hyderabad,Normal,Male,Electronic accessories,20.85,8.0,8.34,175.14,43527,19:17:00,Cash,166.8,4.761904762,8.34,6.3
181-44-3790,B,Mumbai,Member,Male,Fashion accessories,83.77,2.0,8.377,175.917,2/24/2019,19:57:00,Cash,167.54,4.761904762,8.377,4.6
242-11-3142,C,Mumbai,Member,Male,Fashion accessories,83.77,2.0,8.377,175.917,2/24/2019,19:57:00,Cash,167.54,4.761904762,8.377,4.6
537-59-1321,A,Delhi,Member,Male,Food and beverages,83.77,2.0,8.377,175.917,1/15/2019,10:54:00,Credit card,167.54,4.761904762,8.377,7.0
589-02-8023,C,Delhi,Member,Male,Food and beverages,83.77,2.0,8.377,175.917,1/15/2019,10:54:00,Cash,167.54,4.761904762,8.377,7.0
635-28-5728,A,Mumbai,Normal,Male,Health and beauty,56.0,3.0,8.4,176.4,2/28/2019,19:33:00,Ewallet,168.0,4.761904762,8.4,4.8
395-57-4707,A,Hyderabad,Normal,Male,Health and beauty,56.0,3.0,8.4,176.4,2/28/2019,19:33:00,Ewallet,168.0,4.761904762,8.4,
639-45-1126,C,Hyderabad,Member,Male,Electronic accessories,84.25,2.0,8.425,176.925,3/26/2019,14:13:00,Credit card,168.5,4.761904762,8.425,5.3
859-97-6048,C,Mumbai,Member,Male,Food and beverages,84.25,2.0,8.425,176.925,3/26/2019,14:13:00,Cash,168.5,4.761904762,8.425,5.3
830-17-8013,C,Hyderabad,Member,Male,Electronic accessories,84.25,2.0,8.425,176.925,3/26/2019,14:13:00,Credit card,168.5,4.761904762,8.425,
389-51-3301,B,Mumbai,Normal,Male,Food and beverages,21.12,8.0,8.448,177.408,43466,19:31:00,Cash,168.96,4.761904762,8.448,6.3
770-42-8960,B,Mumbai,Normal,Male,Food and beverages,21.12,8.0,8.448,177.408,43466,19:31:00,Cash,168.96,4.761904762,8.448,6.3
471-38-6979,C,Mumbai,Normal,Male,Food and beverages,21.12,8.0,8.448,177.408,43466,19:31:00,Cash,168.96,4.761904762,8.448,6.3
788-07-8452,C,Hyderabad,Member,Female,Home and lifestyle,24.24,7.0,8.484,178.164,1/27/2019,17:38:00,Cash,169.68,4.761904762,8.484,9.4
508-42-9004,B,Mumbai,Normal,Male,Fashion accessories,57.27,3.0,8.5905,180.4005,43710,20:31:00,Cash,171.81,4.761904762,8.5905,6.5
747-58-7183,C,Mumbai,Normal,Male,Fashion accessories,57.27,3.0,8.5905,180.4005,43710,20:31:00,Ewallet,171.81,4.761904762,8.5905,6.5
205-69-9843,B,Mumbai,Normal,Male,Electronic accessories,43.0,4.0,8.6,180.6,1/31/2019,20:48:00,Ewallet,172.0,4.761904762,8.6,7.6
834-45-5519,C,Mumbai,Normal,Female,Electronic accessories,43.0,4.0,8.6,180.6,1/31/2019,20:48:00,Ewallet,172.0,4.761904762,8.6,7.6
790-29-1172,B,Mumbai,Normal,Male,Food and beverages,57.34,3.0,8.601,180.621,43741,18:59:00,Credit card,172.02,4.761904762,8.601,7.9
865-95-6973,B,Mumbai,Normal,Female,Food and beverages,57.34,3.0,8.601,180.621,43741,18:59:00,Credit card,172.02,4.761904762,8.601,7.9
744-82-9138,C,Mumbai,Normal,Male,Fashion accessories,86.13,2.0,8.613,180.873,43648,17:59:00,Cash,172.26,4.761904762,8.613,8.2
214-30-2776,B,Mumbai,Member,Female,Electronic accessories,34.49,5.0,8.6225,181.0725,43772,19:44:00,Cash,172.45,4.761904762,8.6225,9.0
534-22-2876,B,Mumbai,Member,Male,Electronic accessories,34.49,5.0,8.6225,181.0725,43772,19:44:00,Credit card,172.45,4.761904762,8.6225,9.0
636-48-8204,A,Delhi,Normal,Male,Electronic accessories,34.56,5.0,8.64,181.44,2/17/2019,11:15:00,Ewallet,172.8,4.761904762,8.64,9.9
955-39-2246,A,Mumbai,Normal,Male,Food and beverages,34.56,5.0,8.64,181.44,2/17/2019,11:15:00,Ewallet,172.8,4.761904762,8.64,9.9
682-91-6352,A,Hyderabad,Normal,Male,Electronic accessories,34.56,5.0,8.64,181.44,2/17/2019,11:15:00,Ewallet,172.8,4.761904762,8.64,
346-12-3257,C,Mumbai,Member,Male,Electronic accessories,19.24,9.0,8.658,181.818,43558,16:28:00,Cash,173.16,4.761904762,8.658,8.0
640-47-5141,B,Mumbai,Member,Male,Electronic accessories,19.24,9.0,8.658,181.818,43558,16:28:00,Cash,173.16,4.761904762,8.658,8.0
167-55-8288,C,Mumbai,Member,Male,Food and beverages,19.24,9.0,8.658,181.818,43558,16:28:00,Cash,173.16,4.761904762,8.658,8.0
105-50-3843,B,Hyderabad,Member,Male,Electronic accessories,19.24,9.0,8.658,181.818,43558,16:28:00,Cash,173.16,4.761904762,8.658,
481-97-3301,B,Mumbai,Member,Male,Food and beverages,57.74,3.0,8.661,181.881,2/20/2019,13:06:00,Ewallet,173.22,4.761904762,8.661,7.7
779-42-2410,B,Mumbai,Member,Male,Food and beverages,57.74,3.0,8.661,181.881,2/20/2019,13:06:00,Ewallet,173.22,4.761904762,8.661,7.7
628-45-1996,A,Delhi,Member,Male,Food and beverages,24.82,7.0,8.687,182.427,2/16/2019,10:33:00,Credit card,173.74,4.761904762,8.687,7.1
873-14-6353,A,Mumbai,Member,Male,Food and beverages,24.82,7.0,8.687,182.427,2/16/2019,10:33:00,Cash,173.74,4.761904762,8.687,7.1
148-77-2359,A,Hyderabad,Member,Male,Food and beverages,24.82,7.0,8.687,182.427,2/16/2019,10:33:00,Credit card,173.74,4.761904762,8.687,
666-27-2091,A,Delhi,Member,Male,Electronic accessories,17.42,10.0,8.71,182.91,2/22/2019,12:30:00,Ewallet,174.2,4.761904762,8.71,7.0
807-14-7833,A,Mumbai,Member,Female,Electronic accessories,17.42,10.0,8.71,182.91,2/22/2019,12:30:00,Ewallet,174.2,4.761904762,8.71,7.0
541-20-9852,A,Hyderabad,Member,Male,Electronic accessories,17.42,10.0,8.71,182.91,2/22/2019,12:30:00,Ewallet,174.2,4.761904762,8.71,
706-36-6154,C,Delhi,Member,Male,Home and lifestyle,19.36,9.0,8.712,182.952,1/18/2019,18:43:00,Cash,174.24,4.761904762,8.712,8.7
746-68-6593,C,Hyderabad,Member,Male,Sports and travel,87.16,2.0,8.716,183.036,43770,14:29:00,Credit card,174.32,4.761904762,8.716,9.7
629-42-4133,C,Mumbai,Normal,Male,Health and beauty,21.8,8.0,8.72,183.12,2/19/2019,19:24:00,Cash,174.4,4.761904762,8.72,8.3
842-12-7825,C,Hyderabad,Normal,Male,Health and beauty,21.8,8.0,8.72,183.12,2/19/2019,19:24:00,Cash,174.4,4.761904762,8.72,
690-01-6631,B,Mumbai,Normal,Male,Fashion accessories,17.49,10.0,8.745,183.645,2/22/2019,18:35:00,Ewallet,174.9,4.761904762,8.745,6.6
214-70-8545,C,Hyderabad,Member,Male,Sports and travel,29.22,6.0,8.766,184.086,43466,11:40:00,Ewallet,175.32,4.761904762,8.766,5.0
271-77-8740,C,Mumbai,Member,Female,Sports and travel,29.22,6.0,8.766,184.086,43466,11:40:00,Cash,175.32,4.761904762,8.766,5.0
189-17-4241,A,Delhi,Normal,Female,Fashion accessories,87.67,2.0,8.767,184.107,43741,12:17:00,Credit card,175.34,4.761904762,8.767,7.7
787-15-1757,C,Mumbai,Normal,Male,Health and beauty,44.07,4.0,8.814,185.094,2/18/2019,16:28:00,Ewallet,176.28,4.761904762,8.814,8.4
361-17-4568,A,Delhi,Member,Male,Electronic accessories,25.22,7.0,8.827,185.367,43557,10:23:00,Cash,176.54,4.761904762,8.827,8.2
745-71-3520,C,Delhi,Member,Female,Electronic accessories,25.22,7.0,8.827,185.367,43557,10:23:00,Cash,176.54,4.761904762,8.827,8.2
221-28-3167,C,Delhi,Member,Male,Food and beverages,25.22,7.0,8.827,185.367,43557,10:23:00,Cash,176.54,4.761904762,8.827,8.2
175-54-2529,A,Delhi,Member,Male,Food and beverages,22.17,8.0,8.868,186.228,43527,17:01:00,Credit card,177.36,4.761904762,8.868,9.6
734-88-6248,A,Delhi,Member,Male,Food and beverages,22.17,8.0,8.868,186.228,43527,17:01:00,Credit card,177.36,4.761904762,8.868,9.6
258-92-7466,C,Delhi,Normal,Female,Health and beauty,35.68,5.0,8.92,187.32,43618,18:33:00,Credit card,178.4,4.761904762,8.92,6.6
282-48-3337,B,Mumbai,Normal,Male,Fashion accessories,25.56,7.0,8.946,187.866,43498,20:42:00,Cash,178.92,4.761904762,8.946,7.1
418-05-0656,C,Mumbai,Normal,Female,Fashion accessories,25.56,7.0,8.946,187.866,43498,20:42:00,Cash,178.92,4.761904762,8.946,7.1
666-44-2263,A,Mumbai,Normal,Male,Food and beverages,25.56,7.0,8.946,187.866,43498,20:42:00,Ewallet,178.92,4.761904762,8.946,7.1
518-81-7028,C,Mumbai,Normal,Male,Fashion accessories,25.56,7.0,8.946,187.866,43498,20:42:00,Cash,178.92,4.761904762,8.946,7.1
373-88-1424,C,Hyderabad,Member,Male,Home and lifestyle,35.81,5.0,8.9525,188.0025,43618,18:44:00,Cash,179.05,4.761904762,8.9525,7.9
764-77-8897,C,Hyderabad,Member,Male,Food and beverages,35.81,5.0,8.9525,188.0025,43618,18:44:00,Cash,179.05,4.761904762,8.9525,7.9
222-55-7186,B,Mumbai,Member,Female,Food and beverages,20.01,9.0,9.0045,189.0945,43618,15:47:00,Ewallet,180.09,4.761904762,9.0045,4.1
381-20-0914,A,Delhi,Member,Male,Fashion accessories,20.01,9.0,9.0045,189.0945,43800,15:48:00,Cash,180.09,4.761904762,9.0045,5.7
727-46-3608,B,Mumbai,Member,Male,Food and beverages,20.01,9.0,9.0045,189.0945,43618,15:47:00,Ewallet,180.09,4.761904762,9.0045,4.1
151-11-5803,C,Delhi,Member,Male,Fashion accessories,20.01,9.0,9.0045,189.0945,43800,15:48:00,Cash,180.09,4.761904762,9.0045,5.7
585-03-5943,B,Mumbai,Normal,Male,Health and beauty,18.11,10.0,9.055,190.155,3/13/2019,11:46:00,Ewallet,181.1,4.761904762,9.055,5.9
704-10-4056,C,Mumbai,Member,Male,Health and beauty,60.47,3.0,9.0705,190.4805,1/14/2019,10:55:00,Credit card,181.41,4.761904762,9.0705,5.6
750-57-9686,C,Hyderabad,Normal,Female,Home and lifestyle,45.38,4.0,9.076,190.596,43678,13:48:00,Credit card,181.52,4.761904762,9.076,8.7
517-88-0526,A,Delhi,Normal,Male,Electronic accessories,26.02,7.0,9.107,191.247,3/28/2019,17:38:00,Cash,182.14,4.761904762,9.107,5.1
531-80-1784,A,Mumbai,Normal,Male,Electronic accessories,26.02,7.0,9.107,191.247,3/28/2019,17:38:00,Cash,182.14,4.761904762,9.107,5.1
120-06-4233,C,Hyderabad,Normal,Male,Electronic accessories,30.61,6.0,9.183,192.843,43802,20:36:00,Cash,183.66,4.761904762,9.183,9.3
824-76-4721,C,Hyderabad,Normal,Male,Electronic accessories,30.61,6.0,9.183,192.843,43802,20:36:00,Cash,183.66,4.761904762,9.183,9.3
201-86-2184,B,Mumbai,Member,Female,Electronic accessories,26.26,7.0,9.191,193.011,43498,19:40:00,Cash,183.82,4.761904762,9.191,9.9
315-46-8732,B,Mumbai,Member,Male,Electronic accessories,26.26,7.0,9.191,193.011,43498,19:40:00,Cash,183.82,4.761904762,9.191,9.9
870-48-9776,B,Mumbai,Member,Male,Electronic accessories,26.26,7.0,9.191,193.011,43498,19:40:00,Cash,183.82,4.761904762,9.191,9.9
509-10-0516,B,Mumbai,Normal,Male,Home and lifestyle,45.97,4.0,9.194,193.074,43710,12:02:00,Cash,183.88,4.761904762,9.194,5.1
258-69-7810,C,Hyderabad,Normal,Female,Fashion accessories,36.85,5.0,9.2125,193.4625,1/26/2019,18:53:00,Cash,184.25,4.761904762,9.2125,9.2
519-21-4785,C,Hyderabad,Normal,Male,Fashion accessories,36.85,5.0,9.2125,193.4625,1/26/2019,18:53:00,Cash,184.25,4.761904762,9.2125,9.2
651-61-0874,C,Hyderabad,Normal,Male,Home and lifestyle,46.22,4.0,9.244,194.124,43802,20:04:00,Credit card,184.88,4.761904762,9.244,6.2
677-70-2591,C,Hyderabad,Normal,Male,Home and lifestyle,46.22,4.0,9.244,194.124,43802,20:04:00,Credit card,184.88,4.761904762,9.244,
416-64-1739,A,Delhi,Normal,Male,Sports and travel,37.14,5.0,9.285,194.985,43678,13:05:00,Cash,185.7,4.761904762,9.285,5.0
674-15-9296,C,Delhi,Normal,Male,Sports and travel,37.14,5.0,9.285,194.985,43678,13:05:00,Ewallet,185.7,4.761904762,9.285,5.0
864-66-5412,C,Delhi,Normal,Male,Sports and travel,37.14,5.0,9.285,194.985,43678,13:05:00,Cash,185.7,4.761904762,9.285,5.0
438-40-6419,C,Delhi,Normal,Male,Sports and travel,37.14,5.0,9.285,194.985,43678,13:05:00,Ewallet,185.7,4.761904762,9.285,
732-04-5373,B,Mumbai,Member,Male,Home and lifestyle,46.47,4.0,9.294,195.174,43679,10:53:00,Cash,185.88,4.761904762,9.294,7.0
339-18-7061,C,Hyderabad,Member,Female,Fashion accessories,92.98,2.0,9.298,195.258,2/13/2019,15:06:00,Cash,185.96,4.761904762,9.298,8.0
416-39-8610,C,Hyderabad,Member,Male,Fashion accessories,92.98,2.0,9.298,195.258,2/13/2019,15:06:00,Cash,185.96,4.761904762,9.298,8.0
288-39-4605,C,Hyderabad,Member,Female,Food and beverages,92.98,2.0,9.298,195.258,2/13/2019,15:06:00,Cash,185.96,4.761904762,9.298,8.0
692-14-5476,C,Hyderabad,Member,Male,Fashion accessories,92.98,2.0,9.298,195.258,2/13/2019,15:06:00,Cash,185.96,4.761904762,9.298,8.0
645-78-8093,A,Delhi,Normal,Male,Sports and travel,93.14,2.0,9.314,195.594,1/20/2019,18:09:00,Ewallet,186.28,4.761904762,9.314,4.1
167-21-3329,A,Hyderabad,Normal,Male,Sports and travel,93.14,2.0,9.314,195.594,1/20/2019,18:09:00,Ewallet,186.28,4.761904762,9.314,
618-34-8551,A,Mumbai,Normal,Female,Sports and travel,93.18,2.0,9.318,195.678,1/16/2019,18:41:00,Cash,186.36,4.761904762,9.318,8.5
664-28-9811,A,Delhi,Normal,Male,Sports and travel,93.18,2.0,9.318,195.678,1/16/2019,18:41:00,Credit card,186.36,4.761904762,9.318,8.5
287-58-4922,A,Mumbai,Normal,Female,Sports and travel,93.18,2.0,9.318,195.678,1/16/2019,18:41:00,Cash,186.36,4.761904762,9.318,
978-92-3176,A,Hyderabad,Normal,Male,Sports and travel,93.18,2.0,9.318,195.678,1/16/2019,18:41:00,Credit card,186.36,4.761904762,9.318,
142-72-4741,C,Hyderabad,Member,Male,Fashion accessories,93.2,2.0,9.32,195.72,2/28/2019,18:37:00,Credit card,186.4,4.761904762,9.32,6.0
282-35-2475,C,Mumbai,Normal,Female,Sports and travel,93.31,2.0,9.331,195.951,3/25/2019,17:53:00,Cash,186.62,4.761904762,9.331,6.3
444-68-7754,B,Mumbai,Normal,Male,Sports and travel,93.31,2.0,9.331,195.951,3/25/2019,17:53:00,Cash,186.62,4.761904762,9.331,6.3
102-75-7744,A,Mumbai,Normal,Female,Food and beverages,93.31,2.0,9.331,195.951,3/25/2019,17:53:00,Ewallet,186.62,4.761904762,9.331,6.3
963-12-4619,C,Mumbai,Normal,Male,Sports and travel,93.31,2.0,9.331,195.951,3/25/2019,17:53:00,Cash,186.62,4.761904762,9.331,6.3
642-61-4706,B,Mumbai,Member,Male,Food and beverages,93.4,2.0,9.34,196.14,3/30/2019,16:34:00,Cash,186.8,4.761904762,9.34,5.5
748-80-5067,B,Mumbai,Member,Male,Food and beverages,93.4,2.0,9.34,196.14,3/30/2019,16:34:00,Cash,186.8,4.761904762,9.34,5.5
460-67-9962,B,Hyderabad,Member,Male,Food and beverages,93.4,2.0,9.34,196.14,3/30/2019,16:34:00,Cash,186.8,4.761904762,9.34,
250-17-5703,A,Mumbai,Member,Male,Food and beverages,18.85,10.0,9.425,197.925,2/27/2019,18:24:00,Ewallet,188.5,4.761904762,9.425,5.6
513-14-2389,A,Delhi,Member,Male,Food and beverages,18.85,10.0,9.425,197.925,2/27/2019,18:24:00,Ewallet,188.5,4.761904762,9.425,5.6
375-72-3056,C,Mumbai,Normal,Male,Sports and travel,63.06,3.0,9.459,198.639,1/19/2019,15:58:00,Cash,189.18,4.761904762,9.459,7.0
950-94-1459,B,Mumbai,Normal,Male,Food and beverages,63.06,3.0,9.459,198.639,1/19/2019,15:58:00,Ewallet,189.18,4.761904762,9.459,7.0
663-94-5113,C,Mumbai,Normal,Male,Food and beverages,63.06,3.0,9.459,198.639,1/19/2019,15:58:00,Cash,189.18,4.761904762,9.459,7.0
565-80-5980,C,Hyderabad,Member,Male,Home and lifestyle,47.38,4.0,9.476,198.996,1/23/2019,10:25:00,Cash,189.52,4.761904762,9.476,7.1
565-17-3836,A,Mumbai,Normal,Female,Health and beauty,47.67,4.0,9.534,200.214,43802,14:21:00,Cash,190.68,4.761904762,9.534,9.1
288-62-1085,A,Mumbai,Member,Male,Fashion accessories,38.54,5.0,9.635,202.335,43709,13:34:00,Cash,192.7,4.761904762,9.635,5.6
